name,length,pt1x,pt1y,pt1z,pt2x,pt2y,pt2z
transom_curves6_003_line_016,2050.452598481944,50715.17107135955,26739.382832141797,3864.4160713464753,50271.91241693611,24739.400908348354,3953.578442330847
transom_curves6_003_line_017,2032.9716189955352,51760.85887917138,26739.389914008465,2960.4304398308273,51411.47449102889,24739.400908350828,3065.0637529399974
transom_curves6_003_line_018,2020.6179467216177,52812.37870976875,26739.395307163966,2063.2857670951703,52544.07455187068,24739.400908351003,2167.8427859168
transom_curves6_003_line_019,2050.4169341812185,53620.030436597335,26739.398602332865,1000.0000237487221,53168.124663183946,24739.400908351006,1000.0000237487184
transom_curves6_004_line_001,2002.1086208394338,41586.091591351644,24739.40090835104,1000.0000237487217,41677.948100847185,22739.400580525347,1000.0000237487225
transom_curves6_004_line_002,2006.8926119881394,41069.38436265934,24739.400908351,2266.9854215762116,40903.20348742091,22739.40058052539,2267.734724604236
transom_curves6_004_line_003,2029.453846039211,40690.557771152075,24739.40090835097,3582.1983009510914,40354.00484407284,22739.400580525347,3655.7763491390388
transom_curves6_004_line_004,2096.5045532824215,40259.60624088686,24739.40090835102,4881.372947210377,39636.520009025684,22739.40058053855,4965.596330833778
transom_curves6_004_line_005,2207.845149898846,39740.24280615309,24739.40090835102,6146.9144510712085,38807.012529134176,22739.40058052536,6207.413580687299
transom_curves6_004_line_006,2368.0528458878784,39148.18364343522,24739.40090835114,7381.222175493671,37880.246962641926,22739.4005805254,7378.132982479398
transom_curves6_004_line_007,2520.91563583656,38506.43634271135,24739.40090835107,8589.549899299116,36972.18455817656,22739.40058052541,8556.59852065852
transom_curves6_004_line_008,2530.5604418011626,39320.01596700142,24739.400908350974,8938.708722689073,37787.86748425216,22739.400580525366,9175.89191162854
transom_curves6_004_line_009,2445.934277096038,40575.520759621686,24739.400908351035,8393.334979407902,39197.05321642924,22739.400580525413,8680.424528043332
transom_curves6_004_line_010,2372.2314153749358,41852.23190667521,24739.400908351025,7899.3131091515625,40614.85135998784,22739.400580525384,8209.74822228919
transom_curves6_004_line_011,2306.428664517736,43130.72371691435,24739.400908350977,7409.926917164152,42020.31265199166,22739.40058052539,7704.204235528786
transom_curves6_004_line_012,2246.8890377336106,44409.96247027442,24739.40090835097,6922.499247051255,43418.23126420351,22739.400580525376,7177.4075668255055
transom_curves6_004_line_013,2192.1266014577554,45683.59241742395,24739.400908350985,6420.5847926304805,44816.05397428111,22739.400580525387,6650.355929167537
transom_curves6_004_line_014,2144.0977355013165,46964.64468637239,24739.40090835111,5938.258689612146,46215.44610265455,22739.400580525395,6127.613568699242
transom_curves6_004_line_015,2108.1273624434893,48217.671309952646,24739.40090835097,5391.389345235467,47555.98320745023,22739.400580525402,5471.192352618098
transom_curves6_004_line_016,2074.6091090366376,49361.91997823319,24739.400908351,4641.260692844269,48810.98098171316,22739.400580525446,4662.890905718165
transom_curves6_004_line_017,2047.6204500210902,50451.893788298396,24739.400908344633,3813.3522829366107,50014.31784706883,22739.400580525373,3777.6382559376357
transom_curves6_004_line_018,2024.7800639592563,51531.27155174643,24739.400908351,2971.334883409551,51223.52907778682,22739.400580525456,2900.4295533857044
transom_curves6_004_line_019,2008.574259137793,52602.08598416755,24739.400908350988,2118.6594823221853,52438.54476157441,22739.400580525373,2031.3467588444055
transom_curves6_004_line_020,2023.4403586158094,53168.124663183946,24739.400908351006,1000.0000237487184,53475.22330136515,22739.400580525402,1000.0000237487238
transom_curves6_005_line_001,2104.4894739573824,41677.948100847185,22739.400580525347,1000.0000237487225,41023.06289358149,20739.400252699877,1000.0000237487228
transom_curves6_005_line_002,2134.448734188241,40930.25750155574,22739.400580525384,2198.1121031218213,40191.003694723535,20739.40025269987,2294.930988984645
transom_curves6_005_line_003,2291.210170611444,40419.89579498977,22739.400580525376,3521.7045838534364,39302.45550521392,20739.400252699914,3552.8483375936653
transom_curves6_005_line_004,2461.6513784402487,39751.046581744224,22739.400580531714,4772.9921798014575,38316.36399318324,20739.400252699957,4735.414690135576
transom_curves6_005_line_005,2641.133240761075,38981.331652291396,22739.400580525362,5964.763024713722,37259.799100115444,20739.40025269983,5855.633945411189
transom_curves6_005_line_006,2789.8034909438397,38125.4055671022,22739.400580525416,7096.396374531086,36185.27894194409,20739.400252699885,6958.879520535656
transom_curves6_005_line_007,2841.7500453241046,37200.066557872764,22739.400580525402,8172.028953328727,35181.92627354319,20739.400252699885,8120.533307264956
transom_curves6_005_line_008,2774.518208356703,37276.442896389366,22739.40058052539,9276.078537716405,35353.99108341111,20739.400252699892,9322.219668796919
transom_curves6_005_line_009,2674.441852423466,38633.945324639026,22739.400580525424,8880.30715493439,36866.31003747922,20739.40025269985,9047.947848918036
transom_curves6_005_line_010,2585.0131995145653,39976.76233728502,22739.40058052543,8421.313668306051,38356.65850734121,20739.400252699812,8661.22096407538
transom_curves6_005_line_011,2505.6859718511478,41321.3016994049,22739.400580525387,7967.4671690473215,39834.412512479175,20739.40025269986,8227.508365846521
transom_curves6_005_line_012,2428.580118590748,42649.39638134952,22739.400580525373,7467.199594362003,41307.85460431169,20739.400252699903,7780.673264028911
transom_curves6_005_line_013,2361.0625029446383,43977.36164323115,22739.400580525373,6966.5889790123165,42757.41309336032,20739.400252699856,7260.4262931456615
transom_curves6_005_line_014,2298.376471293056,45305.9554954996,22739.400580525376,6467.668412187177,44206.23971988159,20739.40025269993,6738.146332447779
transom_curves6_005_line_015,2241.6788097157023,46627.45825936622,22739.400580525395,5951.397861137181,45640.94382466579,20739.400252699903,6179.239571001774
transom_curves6_005_line_016,2190.364656363031,47877.96235180402,22739.400580525395,5281.972495527533,47004.442842453034,20739.40025269989,5468.1436085537625
transom_curves6_005_line_017,2155.572838450317,49051.63172802251,22739.400580525486,4485.8174844746845,48251.46034357486,20739.40025269989,4564.676257438659
transom_curves6_005_line_018,2108.623652284042,50195.264690560245,22739.400580525376,3645.4594721114286,49529.96575097641,20739.400252699892,3706.0376584351247
transom_curves6_005_line_019,2076.539460232712,51344.513959086486,22739.400580525435,2812.796407812343,50785.93629154274,20739.400252699357,2815.20637057893
transom_curves6_005_line_020,2052.6072028842445,52499.605887019694,22739.400580525395,1988.3273621740063,52042.248598949605,20739.400252699874,1924.9291833415896
transom_curves6_005_line_021,2011.4594995072002,53475.22330136515,22739.400580525402,1000.0000237487238,53260.82179284511,20739.400252699907,1000.0000237487186
transom_curves6_006_line_001,2359.4497604200346,41023.06289358149,20739.400252699877,1000.0000237487228,39771.26344453073,18739.399924874313,1000.0000237487221
transom_curves6_006_line_002,2544.312586595983,40271.777131772884,20739.400252699896,2180.572063044835,38702.43998540238,18739.399924874313,2077.1015453599107
transom_curves6_006_line_003,2712.982360885153,39464.04365270865,20739.400252699892,3324.159996269021,37638.41962181509,18739.399924874302,3158.724579881046
transom_curves6_006_line_004,2905.1872078703345,38592.90615364154,20739.400252697706,4419.278275019207,36501.31288463737,18739.39992487274,4163.64377318127
transom_curves6_006_line_005,3048.841848834568,37648.6336748439,20739.40025269984,5452.590745842563,35364.946979247106,18739.399924874317,5169.376367222787
transom_curves6_006_line_006,3066.6287876846586,36676.43194563935,20739.400252699903,6460.087927417602,34357.31282380377,18739.399924874288,6299.161519111592
transom_curves6_006_line_007,2981.011703664423,35694.24479657011,20739.400252699903,7457.753778454828,33485.24106475286,18739.399924874306,7539.802415855118
transom_curves6_006_line_008,3197.5914318232685,34948.56277657838,20739.400252699874,8628.273707997503,32453.739009719506,18739.39992487431,8649.345629678173
transom_curves6_006_line_009,3061.123887740602,35771.809583090835,20739.400252699874,9284.172139044438,33463.157041982326,18739.399924874277,9082.67377868668
transom_curves6_006_line_010,2958.243348293384,37139.000924829816,20739.400252699903,8984.31910211918,34963.17847590267,18739.39992487408,8853.93863132952
transom_curves6_006_line_011,2845.6143021338094,38490.88896892005,20739.40025269978,8621.415464929049,36466.84886778282,18739.399924874302,8649.363885186025
transom_curves6_006_line_012,2742.550138560187,39834.412512479175,20739.40025269986,8227.508365846521,37970.273521483,18739.399924874266,8443.29940704562
transom_curves6_006_line_013,2656.8847539990597,41176.070360887396,20739.400252699903,7827.951574527727,39450.31344303856,18739.39992487429,8112.202071848281
transom_curves6_006_line_014,2575.033240473737,42493.89103225698,20739.40025269987,7355.112191075439,40904.55700490796,18739.39992487429,7678.859357476634
transom_curves6_006_line_015,2499.275611558784,43811.15917608423,20739.40025270003,6880.736276236993,42351.91024619023,18739.399924874295,7222.744802201927
transom_curves6_006_line_016,2427.7823450512656,45123.646972122595,20739.40025269992,6393.7893423886235,43797.257095063054,18739.39992487428,6760.9619144496755
transom_curves6_006_line_017,2376.022988774731,46401.79037372886,20739.40025269991,5823.601592766705,45142.09103556293,18739.3999248743,6065.761683012346
transom_curves6_006_line_018,2317.847897464026,47574.4311746249,20739.400252699852,5061.917412313906,46416.96392379927,18739.39992487431,5242.71323013688
transom_curves6_006_line_019,2250.690977849926,48715.753809936876,20739.400252699874,4251.538823629792,47699.2103214884,18739.399924874302,4431.115833755421
transom_curves6_006_line_020,2207.1529206845876,49878.91530823601,20739.400252699896,3472.2546385991145,48950.81326353418,18739.399924874295,3572.9983659684926
transom_curves6_006_line_021,2155.2992871380716,51012.072328278984,20739.400252699572,2650.061823044178,50212.771841810936,18739.399924874353,2730.2643053551387
transom_curves6_006_line_022,2111.886291352931,52159.87967649773,20739.40025269988,1849.0002414558517,51483.595331781005,18739.39992487429,1900.979866243267
transom_curves6_006_line_023,2079.1132138525177,53260.82179284511,20739.400252699907,1000.0000237487186,52692.74570224314,18739.399924874302,1000.0000237487197
transom_curves6_007_line_001,3385.5036713647396,39771.26344453073,18739.399924874313,1000.0000237487221,37039.66431626869,16739.39959704879,1000.0000237487222
transom_curves6_007_line_002,3503.191992271171,38790.6161415985,18739.399924874295,1986.4530164207254,35914.63970251964,16739.399597048785,1953.101175781623
transom_curves6_007_line_003,3699.111021409035,37820.678513533276,18739.399924874295,2983.5867432833243,34713.542796372574,16739.399597048814,2812.9155021440583
transom_curves6_007_line_004,3707.345553302919,36785.59537783215,18739.399924874306,3912.420614982776,33664.60025235788,16739.399597048792,3850.7832313701388
transom_curves6_007_line_005,3913.9915046976466,35742.94892171516,18739.39992487426,4833.250162434261,32389.560685250304,16739.399597048723,4561.008499417297
transom_curves6_007_line_006,4139.442012465885,34742.25825005217,18739.399924874288,5797.865860483422,31150.500424789512,16739.399597048854,5313.867319235357
transom_curves6_007_line_007,4031.8826371628948,33934.792238789094,18739.399924874266,6929.37292591138,30448.585022575135,16739.399597048756,6609.317408584791
transom_curves6_007_line_008,3846.007234693765,33047.14113901364,18739.399924874288,7995.404279662042,29762.986719168937,16739.399597048858,7917.301241120354
transom_curves6_007_line_009,2980.524866635219,32472.13227464795,18739.399924869354,9073.360563588427,30272.511817372186,16739.399597049163,8860.764671614994
transom_curves6_007_line_010,2931.192160489112,33837.41517119061,18739.399924874317,9020.569723931545,31730.57855942366,16739.399597048796,8629.256982343699
transom_curves6_007_line_011,2850.3255377124015,35213.78645441555,18739.399924873982,8819.814713762604,33204.10373389863,16739.3995970488,8527.360063448497
transom_curves6_007_line_012,2778.912481160738,36592.15303247728,18739.399924874302,8632.303323911112,34676.127796062494,16739.399597048803,8406.027916342198
transom_curves6_007_line_013,2713.669352226469,37970.273521483,18739.399924874266,8443.29940704562,36145.61178682106,16739.399597048814,8257.262862324513
transom_curves6_007_line_014,2637.1572807157895,39328.377119058394,18739.399924873887,8145.721268105594,37611.06806401654,16739.39959704883,8071.918684118306
transom_curves6_007_line_015,2560.878799594401,40663.31910246187,18739.39992487429,7754.840873995424,39064.94041406716,16739.399597048083,7812.151286598412
transom_curves6_007_line_016,2493.141340256422,41990.101614911524,18739.3999248743,7336.865976455861,40513.051841847104,16739.39959704883,7521.4639154582965
transom_curves6_007_line_017,2441.5172402127964,43318.378430096185,18739.399924874302,6923.717227374413,41930.81605109075,16739.3995970488,7112.597526301964
transom_curves6_007_line_018,2406.0362889033245,44601.59455070161,18739.399924874284,6393.628103953617,43267.17821948486,16739.399597048956,6484.964663995519
transom_curves6_007_line_019,2343.752733780419,45776.26172728211,18739.39992487429,5649.179409593838,44560.47445303023,16739.399597048807,5771.804323735797
transom_curves6_007_line_020,2302.6402745144946,46951.48553232809,18739.399924874306,4904.937534164774,45813.54682516947,16739.399597049556,4990.063448358048
transom_curves6_007_line_021,2265.1470690976466,48116.46417634609,18739.39992487431,4145.154572079359,47053.89482222172,16739.39959704879,4188.006655053146
transom_curves6_007_line_022,2212.9891013084575,49263.72822460048,18739.399924874306,3358.491243494494,48318.80876580883,16739.399597048774,3425.1745817783158
transom_curves6_007_line_023,2180.673035039566,50423.84882296664,18739.399924874295,2590.925950329357,49555.15567537009,16739.399597048803,2617.4926544042382
transom_curves6_007_line_024,2152.825676993506,51590.859491242794,18739.399924874295,1833.9980533594005,50794.44581000571,16739.399597048785,1814.4447273304224
transom_curves6_007_line_025,2110.575956167673,52692.74570224314,18739.399924874302,1000.0000237487197,52018.557630967065,16739.399597048796,1000.0000247468579
transom_curves6_008_line_001,9960.899863105558,37039.66431626869,16739.39959704879,1000.0000237487222,27281.614895569695,14739.40020054579,1000.0000237487214
transom_curves6_008_line_002,9518.153179180208,35962.68357466658,16739.399597048698,1918.708624654252,26659.233880731244,14739.400200545793,2121.3564688096094
transom_curves6_008_line_003,8385.833182986478,34809.63039126578,16739.399597048785,2744.1301482353792,26694.384882645718,14739.400200545784,3426.032576509864
transom_curves6_008_line_004,7282.278702493006,33789.53614009985,16739.39959704878,3725.0440748398096,26858.895611983855,14739.4002005458,4723.947165638385
transom_curves6_008_line_005,6057.809323423999,32613.29076460901,16739.399597048778,4484.841921414888,27102.242929762426,14739.400200545797,6009.770764011555
transom_curves6_008_line_006,5044.27968940148,31348.31559049761,16739.399597049138,5095.060355686056,27279.17186640805,14739.40020054579,7305.677769803005
transom_curves6_008_line_007,3697.4205274174506,30598.286186627436,16739.399597048865,6287.967435896325,28134.95431549825,14739.40020054574,8186.102589997385
transom_curves6_008_line_008,2195.3666555256987,29947.932485573227,16739.399597048807,7547.416443506609,29436.961577092974,14739.40020054581,8294.775725825764
transom_curves6_008_line_009,2287.3379546392202,29812.993371488603,16739.39959704879,8803.087387502468,30740.9831598237,14739.400200545777,8194.19307362977
transom_curves6_008_line_010,2255.4033038616026,31205.254592031415,16739.399597048803,8710.535792426195,32045.75944265253,14739.400200545819,8093.771596691787
transom_curves6_008_line_011,2203.443568129423,32614.5504621433,16739.399597048807,8566.517539700204,33351.73399018325,14739.400200545795,8008.192886917363
transom_curves6_008_line_012,2165.4926568565024,34028.995619149355,16739.39959704879,8466.347943223664,34657.80820139027,14739.400200545799,7924.171221754892
transom_curves6_008_line_013,2128.1398585634197,35440.92056765043,16739.399597048814,8334.740593788212,35963.03488221565,14739.400200545828,7828.402451713068
transom_curves6_008_line_014,2091.4860633020858,36849.03078040874,16739.39959704878,8168.297657519338,37267.466085462096,14739.400200545813,7721.947724776511
transom_curves6_008_line_015,2063.3260430702253,38251.640900860984,16739.39959704854,7963.121790814757,38566.75302330027,14739.400200545817,7565.603081453321
transom_curves6_008_line_016,2055.2352986725127,39645.86874887241,16739.399597048785,7704.31529317978,39841.16736519388,14739.400200545797,7273.208580914599
transom_curves6_008_line_017,2080.0216113176316,41030.400601537556,16739.399597048807,7398.605566925561,41071.66229237994,14739.400200545497,6828.702250209803
transom_curves6_008_line_018,2106.905578117097,42366.07591963019,16739.3995970488,6928.434551804387,42256.96793089675,14739.400200546163,6274.868200249649
transom_curves6_008_line_019,2117.3635392021665,43633.64067949396,16739.39959704832,6293.219955166668,43400.19708387669,14739.400200545797,5638.441474459223
transom_curves6_008_line_020,2121.166187397003,44864.8194642339,16739.39959704887,5590.00326376747,44525.49302088326,14739.400200545797,4970.159756592724
transom_curves6_008_line_021,2097.55756925565,46061.178797778724,16739.399597050437,4828.954988678474,45668.74919827146,14739.400200545797,4333.224033670304
transom_curves6_008_line_022,2085.5181059162505,47256.28123017809,16739.399597048785,4065.953453681886,46804.976100426,14739.400200545795,3684.231219653485
transom_curves6_008_line_023,2099.9813708228876,48470.59665149952,16739.399597048767,3333.6358054033512,47922.401545223685,14739.400200545799,3002.8695779160817
transom_curves6_008_line_024,2101.2234600114552,49653.205423405445,16739.399597048792,2551.531629781914,49046.951896282466,14739.400200545799,2333.3594414967847
transom_curves6_008_line_025,2113.2096755553034,50845.47458065969,16739.399597048796,1784.6600205787477,50173.321524115716,14739.400200545815,1666.8983314483044
transom_curves6_008_line_026,2125.501813110223,52018.557630967065,16739.399597048796,1000.0000247468579,51299.001954509375,14739.400200545797,1000.0000237487221
transom_curves6_009_line_001,3259.8883684084067,27281.614895569695,14739.40020054579,1000.0000237487214,24707.343957384983,12739.39987272031,1000.0000237487219
transom_curves6_009_line_002,2651.5049433382637,26646.191296573445,14739.400200545766,2234.418008671653,24907.311787764935,12739.399872720298,2316.729654816923
transom_curves6_009_line_003,2387.3993132462183,26717.70964282799,14739.400200545799,3652.4514946262034,25415.19920017471,12739.39987272029,3596.4094000407185
transom_curves6_009_line_004,2262.350245454571,26921.8283827384,14739.400200545795,5059.517726742264,25877.42357026592,12739.399872720303,4893.84965652169
transom_curves6_009_line_005,2195.366293258122,27155.92197840023,14739.400200545819,6461.75490262767,26286.695875601345,12739.399872720278,6208.618906600445
transom_curves6_009_line_006,2112.7847621364544,27508.285511102924,14739.400200545784,7821.964895065599,27021.296310151683,12739.39987272031,7345.835019957069
transom_curves6_009_line_007,2110.1873407717167,28811.64538966154,14739.400200545797,8267.567689680398,28288.2519808658,12739.39987272029,7844.544473437773
transom_curves6_009_line_008,2137.5413813881305,30231.806658076497,14739.400200545797,8249.087219943867,29658.701215144883,12739.399872720183,7758.544666105492
transom_curves6_009_line_009,2144.8588323832923,31648.297361495654,14739.400200545782,8119.945297769346,31031.37135841912,12739.399872720305,7651.095208424556
transom_curves6_009_line_010,2155.6160439489163,33067.81706480409,14739.400200545802,8026.660326892503,32406.266954843468,12739.399872720314,7569.461606816642
transom_curves6_009_line_011,2168.080858037521,34487.448789549286,14739.400200545786,7935.100221170592,33781.06057607007,12739.399872720292,7486.113598269336
transom_curves6_009_line_012,2180.0653521889117,35906.31706776068,14739.400200545824,7832.987613198175,35155.566160865936,12739.399872720305,7398.181099552053
transom_curves6_009_line_013,2192.0494832803965,37324.06217703373,14739.400200545842,7716.027698379544,36529.27568873936,12739.399872720312,7299.621569855561
transom_curves6_009_line_014,2206.864089186422,38735.275654343015,14739.4002005458,7538.407966007173,37895.621909124704,12739.399872720309,7131.923790448755
transom_curves6_009_line_015,2251.693289628214,40112.208930917644,14739.40020054581,7186.702551934198,39200.10671751392,12739.399872720314,6698.654489179448
transom_curves6_009_line_016,2294.741098111428,41438.01883329648,14739.400200545797,6672.393785551679,40453.49584575081,12739.399872720322,6127.829847107552
transom_curves6_009_line_017,2295.368289149459,42709.696876162045,14739.400200545828,6035.478680039575,41698.622088308555,12739.399872720309,5539.049385076282
transom_curves6_009_line_018,2258.3163619773372,43938.382110053004,14739.400200545799,5318.828471436695,42950.85903965135,12739.399872720278,4965.572664836369
transom_curves6_009_line_019,2242.4261607116614,45170.50690640042,14739.400200545813,4608.092500071437,44187.14111965316,12739.399872720289,4360.17012432293
transom_curves6_009_line_020,2254.475517261823,46415.94628406503,14739.400200545793,3920.628090199882,45398.20146131229,12739.399872720325,3704.170190387993
transom_curves6_009_line_021,2250.1093054127523,47630.89895892027,14739.400200545757,3180.6162739136626,46608.58862304307,12739.399872720272,3046.9295050782157
transom_curves6_009_line_022,2258.2104312148267,48851.09082676205,14739.400200545804,2449.3184695124837,47805.79292286176,12739.399872720303,2366.4611678004185
transom_curves6_009_line_023,2275.908717396398,50074.94334219634,14739.400200545808,1724.1122791865052,48990.445885374815,12739.399872720285,1663.9089174335113
transom_curves6_009_line_024,2283.434545433461,51299.001954509375,14739.400200545797,1000.0000237487221,50197.15259457999,12739.399872720294,1000.0000237487221
transom_curves6_010_line_001,2065.424879244454,24707.343957384983,12739.39987272031,1000.0000237487219,24190.671473241786,10739.642518456732,1000.0000237487216
transom_curves6_010_line_002,2012.014502084481,24907.311787764935,12739.399872720298,2316.729654816923,24745.0615734618,10739.642412372003,2165.576340800377
transom_curves6_010_line_003,2020.2493950996966,25415.19920017471,12739.39987272029,3596.4094000407185,25271.984589088235,10739.639399360996,3347.702257477722
transom_curves6_010_line_004,2032.81797065765,25877.42357026592,12739.399872720303,4893.84965652169,25755.11509141422,10739.633803743967,4549.8653440878215
transom_curves6_010_line_005,2049.9570011598557,26286.695875601345,12739.399872720278,6208.618906600445,26201.036849179396,10739.625949733292,5766.023725042858
transom_curves6_010_line_006,2077.1021048538855,27021.296310151683,12739.39987272031,7345.835019957069,26971.44608985484,10739.616161354732,6786.609468607964
transom_curves6_010_line_007,2078.6028370830545,28288.2519808658,12739.39987272029,7844.544473437773,28148.13406656617,10739.604750583148,7295.202873066441
transom_curves6_010_line_008,2080.6281583989526,29658.701215144883,12739.399872720183,7758.544666105492,29436.937742641094,10739.591980745341,7228.825031788607
transom_curves6_010_line_009,2088.5483269200768,31031.37135841912,12739.399872720305,7651.095208424556,30727.87450301974,10739.578094553663,7130.8677310516805
transom_curves6_010_line_010,2094.1861577775517,32406.266954843468,12739.399872720314,7569.461606816642,32022.513872249674,10739.563333628352,7080.582222980969
transom_curves6_010_line_011,2099.7549517983257,33781.06057607007,12739.399872720292,7486.113598269336,33317.61667295593,10739.547939856911,7044.7714941250315
transom_curves6_010_line_012,2124.3123005359007,35155.566160865936,12739.399872720305,7398.181099552053,34608.165715210875,10739.53215518663,6936.028944227191
transom_curves6_010_line_013,2184.175054374547,36529.27568873936,12739.399872720312,7299.621569855561,35882.189962776196,10739.516221396556,6706.017229764675
transom_curves6_010_line_014,2335.311037744166,37895.621909124704,12739.399872720309,7131.923790448755,37087.364992394854,10739.500380284007,6237.049263086895
transom_curves6_010_line_015,2388.9680312331548,39200.10671751392,12739.399872720314,6698.654489179448,38289.81408592625,10739.484870317705,5761.170856097684
transom_curves6_010_line_016,2321.5125660455747,40453.49584575081,12739.399872720322,6127.829847107552,39531.92891632057,10739.469929445862,5392.700463337429
transom_curves6_010_line_017,2302.074288159534,41698.622088308555,12739.399872720309,5539.049385076282,40738.45830935435,10739.455796810871,4924.350077264449
transom_curves6_010_line_018,2305.42892997328,42950.85903965135,12739.399872720278,4965.572664836369,41936.32836193977,10739.442712514288,4430.875168600763
transom_curves6_010_line_019,2289.368110153422,44187.14111965316,12739.399872720289,4360.17012432293,43145.3567077217,10739.430917178164,3965.181821063436
transom_curves6_010_line_020,2293.8658416314915,45398.20146131229,12739.399872720325,3704.170190387993,44314.00837701803,10739.42065084984,3410.1821507357395
transom_curves6_010_line_021,2316.2371697416547,46608.58862304307,12739.399872720272,3046.9295050782157,45463.86024873955,10739.41215044337,2813.2616076278105
transom_curves6_010_line_022,2322.997511555298,47805.79292286176,12739.399872720303,2366.4611678004185,46630.00710559657,10739.405650531764,2248.697583350074
transom_curves6_010_line_023,2333.5154579961554,48990.445885374815,12739.399872720285,1663.9089174335113,47788.247349028316,10739.401385131629,1668.281737625009
transom_curves6_010_line_024,2387.436153281334,50197.15259457999,12739.399872720294,1000.0000237487221,48893.36954210418,10739.399588202406,1000.0000237487221
transom_curves6_011_line_001,2002.889200408759,24190.671473241786,10739.642518456732,1000.0000237487216,24293.606453256612,8739.400148391698,1000.0000237487225
transom_curves6_011_line_002,2001.674296254058,24804.39139173757,10739.642245553992,2273.7684609933995,24746.173525115733,8739.400148391709,2225.3719628761633
transom_curves6_011_line_003,2008.253459167752,25364.16240108047,10739.638522725321,3576.6243175199925,25366.656180602753,8739.400148391696,3397.397692360357
transom_curves6_011_line_004,2026.3729213717197,25884.394438542393,10739.631776009383,4896.695185306582,25963.39311285387,8739.400148391667,4582.020969960977
transom_curves6_011_line_005,2037.2213881393245,26426.07820160183,10739.622431355972,6204.28333024145,26441.246880125927,8739.400148391705,5818.081680559104
transom_curves6_011_line_006,2044.0499420648666,27500.325056867412,10739.610912940858,7100.99387324938,27325.75643960189,8739.400148391676,6717.8191599618685
transom_curves6_011_line_007,2103.4133520897053,28886.19769174583,10739.597604255412,7299.248449295258,28646.12438942137,8739.400148391705,6694.333019820498
transom_curves6_011_line_008,2085.4548809198272,30296.329109371374,10739.582832408634,7147.657062451635,29971.856455537403,8739.400148391722,6654.596429440672
transom_curves6_011_line_009,2107.6166879609373,31714.263685918104,10739.56691459277,7092.484110152398,31295.960706377602,8739.400148391696,6576.341079526477
transom_curves6_011_line_010,2147.1329022209534,33132.62740969924,10739.550168540447,7050.787694103913,32616.825361034127,8739.40014839169,6464.675210623503
transom_curves6_011_line_011,2297.1348086423513,34546.916851516165,10739.532912163582,6943.445262089554,33868.73670312919,8739.400148391709,6039.913888701537
transom_curves6_011_line_012,2449.744164277902,35941.74565618276,10739.515463081718,6689.908310311037,35100.162324042845,8739.400148391678,5553.016629709809
transom_curves6_011_line_013,2395.501380459218,37254.653232280594,10739.498138768316,6157.85229125992,36372.5162184287,8739.400148391687,5178.123154474734
transom_curves6_011_line_014,2405.7492012839057,38585.55528909021,10739.481252388472,5673.435774194955,37625.19563413678,8739.400148391718,4743.374415976586
transom_curves6_011_line_015,2451.148894877304,39941.839011478085,10739.4651169667,5258.193125249465,38880.829361444645,8739.400148391702,4318.975605782734
transom_curves6_011_line_016,2390.4768768677577,41250.56946133926,10739.450046849854,4709.734463807682,40163.30417705385,8739.40014839168,3980.3276472062494
transom_curves6_011_line_017,2388.76852753687,42569.62958821064,10739.436358030376,4186.942287865901,41421.75766735329,8739.40014839181,3563.6764604756036
transom_curves6_011_line_018,2391.398540763839,43876.75467648883,10739.424366360025,3639.131424976053,42672.3041470294,8739.400148391702,3121.454855685434
transom_curves6_011_line_019,2359.506033187751,45133.860669877206,10739.414385221447,2980.901098691834,43920.47070059618,8739.40014839169,2672.8482532644903
transom_curves6_011_line_020,2393.374176313546,46407.88251029491,10739.406723485079,2356.2285062926326,45117.75523469846,8739.400148391704,2103.671066905303
transom_curves6_011_line_021,2433.0223256525446,47678.47624029608,10739.401688691694,1724.6371557976852,46308.300246007726,8739.400148391696,1519.1883285990812
transom_curves6_011_line_022,2421.17061842877,48893.36954210418,10739.399588202406,1000.0000237487221,47528.792902886154,8739.400148391685,1000.0000233152218
transom_curves6_012_line_001,1999.6610370980245,24293.606453256612,8739.400148391698,1000.0000237487225,24290.282721777894,6739.74187356147,1000.0000237487211
transom_curves6_012_line_002,2004.7908152934147,24778.89420365884,8739.400148391705,2283.0601549587113,24739.730625327233,6739.734007825022,2145.2640973654607
transom_curves6_012_line_003,2020.4382746504941,25426.329233130407,8739.400148391693,3515.85874920582,25375.987746241135,6739.720524302671,3231.3979305090584
transom_curves6_012_line_004,2044.6211976912718,26049.75934919468,8739.4001483917,4761.2063176559495,25968.26827975765,6739.70271071762,4342.822277078133
transom_curves6_012_line_005,2100.23511661077,26549.79288225085,8739.400148391693,6060.083025159715,26618.004263585615,6739.681843385955,5421.755951375093
transom_curves6_012_line_006,2066.7775995707143,27654.049827970488,8739.400148391678,6756.683979658358,27525.931090613303,6739.659198187032,6250.530477941829
transom_curves6_012_line_007,2057.342276353571,29043.835630049343,8739.400148391704,6682.357763674111,28772.913734960934,6739.635854318477,6282.106171568337
transom_curves6_012_line_008,2181.751892957464,30435.39906881784,8739.400148391878,6628.9993257936685,29962.837830226625,6739.612290910265,5895.803769837609
transom_curves6_012_line_009,2567.3120322168006,31825.82637910847,8739.400148391698,6549.041793653061,30992.289981462058,6739.588789920497,5171.702810289353
transom_curves6_012_line_010,2810.6457899372526,33195.28104399803,8739.400148391695,6319.626961597227,32138.01521713524,6739.56559876512,4651.520099924387
